country_or_area,year,quantity,category,transaction_type,additional_transaction_info,metrics,calculation_unit
Viet Nam,2004,17.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2003,17.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2002,15.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2001,15.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2000,17.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1999,13.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1998,10.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1997,7.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1996,7.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1995,5.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1994,5.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1993,5.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1992,5.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,1991,28.0,fuel_oil,"consumption in agriculture, forestry and fishing",,metric tons,thousand
Viet Nam,2006,100.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,2005,105.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,2004,136.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,2003,81.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,2002,135.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,2001,133.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,2000,130.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,1999,118.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,1998,96.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,1997,75.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,1996,81.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,1995,60.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,1994,57.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,1993,53.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,1992,40.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,1991,0.0,fuel_oil,consumption not elsewhere specified (other),,metric tons,thousand
Viet Nam,2006,68.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,2005,62.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,2004,62.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,2003,55.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,2002,44.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,2001,40.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,2000,36.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,1999,27.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,1998,22.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,1997,16.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,1996,17.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,1995,17.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,1994,12.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,1993,12.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,1992,9.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,1991,2.0,fuel_oil,consumption not elsewhere specified (transport),,metric tons,thousand
Viet Nam,2014,258.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2013,251.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2012,280.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2011,323.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2010,207.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2009,400.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2007,353.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2006,296.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2005,240.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2004,0.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2003,133.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2002,150.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2001,139.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2000,374.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,1999,87.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,1998,49.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,1997,63.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,1996,76.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,1995,64.0,fuel_oil,exports,,metric tons,thousand
Viet Nam,2014,237.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2013,232.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2012,354.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2011,563.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2010,840.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2009,891.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2008,870.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2007,1068.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2006,1042.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2005,1070.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2004,1221.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2003,1339.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2002,1384.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2001,1075.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2000,1033.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,1999,983.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,1998,804.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,1997,615.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,1996,666.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,1995,537.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,1994,466.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,1993,437.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,1992,333.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,1991,309.0,fuel_oil,final consumption,,metric tons,thousand
Viet Nam,2014,237.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2013,232.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2012,354.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2011,563.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2010,840.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2009,891.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2008,870.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2007,1068.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2006,1042.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2005,1070.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2004,1221.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2003,1339.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2002,1384.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2001,1075.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2000,1033.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,1999,983.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,1998,804.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,1997,615.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,1996,666.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,1995,537.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,1994,466.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,1993,437.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,1992,333.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,1991,309.0,fuel_oil,final energy consumption,,metric tons,thousand
Viet Nam,2014,676.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,2013,659.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,2012,823.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,2011,1470.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,2010,1766.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,2009,1855.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,2008,2090.7,fuel_oil,imports,,metric tons,thousand
Viet Nam,2007,2338.2,fuel_oil,imports,,metric tons,thousand
Viet Nam,2006,2012.4,fuel_oil,imports,,metric tons,thousand
Viet Nam,2005,2199.5,fuel_oil,imports,,metric tons,thousand
Viet Nam,2004,2117.9,fuel_oil,imports,,metric tons,thousand
Viet Nam,2003,2376.5,fuel_oil,imports,,metric tons,thousand
Viet Nam,2002,2582.3,fuel_oil,imports,,metric tons,thousand
Viet Nam,2001,2365.9,fuel_oil,imports,,metric tons,thousand
Viet Nam,2000,2368.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,1999,1879.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,1998,1321.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,1997,1022.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,1996,1073.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,1995,867.5,fuel_oil,imports,,metric tons,thousand
Viet Nam,1994,809.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,1993,804.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,1992,672.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,1991,608.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,1990,608.0,fuel_oil,imports,,metric tons,thousand
Viet Nam,2014,109.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2013,106.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2012,160.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2011,236.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2010,320.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2009,290.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2008,280.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2007,278.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2006,272.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2005,248.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2004,247.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2003,218.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2002,176.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2001,160.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2000,144.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,1999,108.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,1998,87.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,1997,66.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,1996,71.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,1995,70.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,1994,50.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,1993,46.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,1992,35.0,fuel_oil,international marine bunkers,,metric tons,thousand
Viet Nam,2014,33.0,fuel_oil,production,,metric tons,thousand
Viet Nam,2013,32.0,fuel_oil,production,,metric tons,thousand
Viet Nam,2012,59.0,fuel_oil,production,,metric tons,thousand
Viet Nam,2011,79.0,fuel_oil,production,,metric tons,thousand
Viet Nam,2010,148.0,fuel_oil,production,,metric tons,thousand
Viet Nam,2009,37.0,fuel_oil,production,,metric tons,thousand
Viet Nam,1991,10.0,fuel_oil,production,,metric tons,thousand
Viet Nam,1990,10.0,fuel_oil,production,,metric tons,thousand
Viet Nam,2014,33.0,fuel_oil,production from refineries,,metric tons,thousand
Viet Nam,2013,32.0,fuel_oil,production from refineries,,metric tons,thousand
Viet Nam,2012,59.0,fuel_oil,production from refineries,,metric tons,thousand
Viet Nam,2011,79.0,fuel_oil,production from refineries,,metric tons,thousand
Viet Nam,2010,148.0,fuel_oil,production from refineries,,metric tons,thousand
Viet Nam,2009,37.0,fuel_oil,production from refineries,,metric tons,thousand
Viet Nam,1991,10.0,fuel_oil,production from refineries,,metric tons,thousand
